title_id,title,genre,authors,weekdays,length,subscribers,rating,views,likes,status,daily_pass,synopsis
5138,兔年紅白藝能大對抗,LOCAL,LINE WEBTOON作家,"MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",7,5223,9.65,199239,91025,COMPLETED,False,WEBTOON春節特別節目來啦！以兔年紅白藝能大對抗為號招，集結七篇充滿搞笑、溫馨、連紅心跳⁄(⁄ ⁄•⁄ω⁄•⁄ ⁄)⁄的超強作品，伴隨著Samsung手機、咖啡機等多項豪華獎品，讓你拿到手軟、笑到心軟，好運滾滾來、新年啾嗨嗨！！！
5084,冥婚警戒中,ROMANCE,人桀,WEDNESDAY,2,6612,8.46,238465,22246,COMPLETED,True,平凡的大學生杜劍軒，偶然在路邊撿起紅包被迫冥婚，並與「新娘」楊羽芯展開了同居生活。一場人與鬼的隔世姻緣，就此開始。
5082,為了拯救世界暫停連載,FANTASY,"RK STUDIO,Kim Euisun,canine,cracker",MONDAY,99,41082,8.66,2133812,96596,ONGOING,False,我叫劉一神，是個三流網路小說家。在我認清自己就只是個G級獵人時，發現了一個奇怪的遊戲APP。拯救遊戲內的世界而獲得的神能力，在現實生活中也可以使用，但總覺得哪裡怪怪的？追隨我的人和任務不減反增，這樣我怎麼有時間寫小說啦！因作者個人因素暫時停…不是，是開始連載。
5081,唯一的希望,ROMANCE,CHOSNG,WEDNESDAY,89,119271,9.85,4768244,198650,ONGOING,False,"為了阻止自己深愛的老公成為殺人犯......

恩彗在因緣際會下回到了9年前與道振初次相遇的那天, 

下定決心把她所認識的那個他找回來…"
5080,禁錮之房,THRILLER,"JJING NA,JIEON",SUNDAY,3,11350,8.58,477784,26610,COMPLETED,True,"喜歡搜集他人個人情報及偷窺隱私的主角。
某天駭入班上喜歡的男同學帳號後，發現了無法想像的事實。
受到衝擊的小草為了嚇唬男同學，便發送了匿名信件，
但這之後男同學卻再也不見蹤影。
幾日後，主角醒來發現被禁錮在一間只有一台電腦的密室內⋯
主角能否利用一台電腦來查出是誰把自己關在密室並且逃出呢？"
5079,另一段愛情,CITY_OFFICE,"I SOON KI,DDOGAK,sparkler",TUESDAY,7,33302,9.65,1225831,53727,COMPLETED,True,"因為一段錯誤的感情，平凡的幸福瞬間成了絕望...
為了逃離深淵，潔伊前往西班牙，而就在這異國旅行中遇到了真愛..."
5065,請陪在我身邊,ROMANCE,璐奇,THURSDAY,22,19353,8.54,305791,22380,HIATUS,False,"18歲生日那天遇到我的真命天子？
青春期總是叛逆又帶點價值偏差，喜歡自拍經營社群的的莊依婷，在18歲生日那天被酒吧的陌生男子幫助，本來以為不會再見面，沒想到對方的真實身分竟然是!?
【此作品獲111年度文化部漫畫創作獎勵】"
5060,聖誕單身大賞！,LOCAL,LINE WEBTOON作家,"MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",6,5012,9.22,273779,15931,COMPLETED,False,聖誕節是愛侶們最享受的浪漫節日，但對單身狗們而言，卻是被強迫放閃、痛苦不已的日子⋯嗎？！有些人們，看來可不這麼想，甚至很享受一個人瘋狂的聖誕節呢！聖誕單身也不孤單，WEBTOON給你溫暖還有滿滿代幣過耶誕！
5058,The Breaker：永遠之氣,ACTION,"GEUKJIN JEON,朴珍煥",TUESDAY,98,19063,8.68,646478,23490,ONGOING,False,"被霸凌者所逼的河霽，站在屋頂苦惱是否要尋死，突然在他面前出現了一位叫時雲的學長，當場就讓河霽掉下了屋頂？！ 

但河霽再次睜開眼睛的時候，自己已經平安無事地出現在學校保健室。

後來河霽再次碰上不良少年們來找麻煩，河霽的奮力反擊以失敗告終⋯ 

但時雲再次出現在他面前，指導河霽用自己的拳頭，一擊便讓不良少年們倒下。

原本平凡無奇的學校底下竟有一片武林浮現，武林世界的艱難冒險就此展開。"
5057,掌風傳,MARTIAL_ARTS,申英宇,SUNDAY,97,6985,7.7,234268,11527,ONGOING,False,"這是個人人皆可擁有內功的時代。
雖然到目前為止，尚未存在所謂的高手，
但世上藉由古書和系統性的研究，
正逐漸創造出遠超過人類能力範圍的高手。
 
除了已向世人公開的內功修練法之外，仍存在著其他的古籍，而因為那些被暗中竊取走的武功秘笈，世上逐漸誕生了可怕的怪物。他們會因個人的脫軌行為引發事故，也會利用門派的美名，集結組織培養勢力，對於巨大資本的黑暗事也毫不猶豫…"
5056,隱密的繆思,ROMANCE,SOOJIN,FRIDAY,97,75479,9.86,4641639,276339,COMPLETED,False,"在一個特別心累的一天，沒名氣的小咖演員——有明偶然經過一個攝影大師的攝影展，並在展場裡看到了自己20歲時的照片。

這些照片拍下了自己人生最燦爛的時光，呈現與現在截然相反的自己。究竟有明在成為攝影大師的繆思女神後，是否能躍升為明日之星呢？
"
5055,Funny Game: 最後的試煉,THRILLER,裵眞秀,MONDAY,8,18328,9.83,1212021,71961,COMPLETED,True,準備好參與考驗人性的試煉了嗎？本作主角在《Money Game》、《人性競技場》遊戲中嘗盡敗績後，為了能在主辦單位的最終場遊戲《Funny Game》中獲勝，苦心鍛鍊了肉體與心理，當確認自己是這場遊戲中唯一有參賽經驗的成員後，他下定決心就算化身惡魔也要贏得勝利！
5054,媽媽指定男友,ROMANCE,Cakenyam,SUNDAY,13,93661,9.93,5011366,291373,COMPLETED,True,莫名其妙和青梅竹馬成了情侶？！兩位星二代「尹世怡」和「金在河」為了讓控制慾強的父母安心，結為同盟為彼此圓謊，藉此換取自由自在的生活，然而世怡的媽媽卻誤以為兩人在交往？而且還樂見其成！為了不讓結盟撒謊的事被發現，兩人只好硬著頭皮扮演起情侶關係......
