title_id,title,genre,authors,weekdays,length,subscribers,rating,views,likes,status,daily_pass,synopsis,language
6030,ทางหลุดพ้นของนักบุญลวง,ROMANTIC_FANTASY,"pine,Kimpuckpuck",FRIDAY,48,178748,9.62,7378116,247445,ONGOING,False,ฉันได้เข้ามาอยู่ในร่างของ 'เอเวลิน่า' นักบุญหญิงตกอับจากนิยายโรแมนติกเรื่องหนึ่งที่ฉันได้อ่านก่อนตาย ฉันคือนักบุญจอมปลอมที่ในไม่ช้าจะต้องถูกเผาทั้งเป็น ฉันจะตายแบบนี้ไม่ได้! ก่อนที่นักบุญหญิงตัวจริงจะกลับมา ฉันต้องสร้างสัมพันธ์ที่ดีกับพระเอกและเปลี่ยนอนาคตให้จงได้ แต่ว่า… “เธออยากจะอยู่ในร่างนี้ต่อไปใช่หรือไม่? ถ้างั้น ก็จงทำตามที่ฉันบอก” ฉะ… ฉันจะรอดพ้นจากชะตากรรมนี้ได้ไหมนะ?,th
6023,เกิดใหม่คราวนี้ ขอเป็นคนดีดูสักครั้ง,ROMANTIC_FANTASY,"Ramguel,KAKON",WEDNESDAY,54,255109,9.79,10225585,394327,ONGOING,False,'โดโรเธีย มิลาแนร์' หญิงสาวที่ไม่เคยมีใครหยิบยืมสิ่งใดให้เลยแม้แต่ครั้งเดียว ไม่ว่าจะเป็นความเอาใจใส่ ความรัก หรือแม้กระทั่งอำนาจ และด้วยเหตุนี้ เธอจึงตัดสินใจที่จะเอาทุกสิ่งทุกอย่างมาด้วยตัวเอง…ด้วยดาบของเธอ! ท้ายที่สุด เธอก็ไม่อาจหลีกหนีโชคชะตาของเธอได้และถูกประหารจากการเป็นทรราชผู้กระหายเลือด ทว่า เธอกลับตื่นขึ้นมาอีกครั้ง... แถมยังเป็นเด็กอีก?! นี่คือโอกาสที่สองของเธอแล้ว ประวัติศาสตร์จะต้องไม่ซ้ำรอย เธอจะขอลองเป็นคนดีดูสักครั้ง,th
6008,แด่ชู้รักของสามี,ROMANTIC_FANTASY,"Dancingbrain,Nessa,Lachic",MONDAY,48,175211,9.75,6522086,239887,HIATUS,False,"ไม่ว่า เลทิเซีย วิโอเลต จะทุ่มเทให้กับสามีของเธอมากแค่ไหน สุดท้ายเธอก็ยังต้องสูญเสียทุกสิ่งทุกอย่างไปอยู่ดี... แม้แต่ชีวิตของเธอเอง ทว่าก่อนที่เธอจะสูญเสียชีวิตของเธอไปนั้น ชายคนหนึ่งได้ปรากฏตัวขึ้นและบอกกับเธอว่า เขาจะช่วยเธอแก้แค้นให้สำเร็จจงได้ ""ทุกสิ่งที่ฉันได้รับจากพวกคนที่ทำให้ฉันต้องตาย ฉันจะส่งคืนกลับไปให้หมดเลย”",th
6007,เกิดใหม่พร้อมพลังแห่งราชัน,ACTION,"KIMU,SH,Ansoseoul",FRIDAY,49,99163,9.68,3308886,114749,ONGOING,False,"ฉันใช้ชีวิตในฐานะคนไร้พลัง ผู้ถูกละเลย ดูหมิ่น และรังแก และเมื่อความตายมาเยือนตรงหน้า ฉันได้พบกับสิ่งมีชีวิตที่แปลกประหลาดที่เรียกว่า ""ราชา""

ชีวิตครั้งใหม่ของฉันเริ่มต้นด้วยความเจิดจรัส และฉันรู้ว่าครั้งนี้จะไม่เหมือนเดิมอีกต่อไป เพราะฉันได้กลายเป็นผู้ถูกปลุกพลังแล้ว ฉันจะจัดการทุกคนที่เข้ามาขวางทางฉัน และจะไม่มีวันกลับไปใช้ชีวิตเส็งเคร็งแบบนั้นอีกเป็นอันขาด",th
6006,ทุกอย่างที่เสียไป ฉันขอทวงคืน,ROMANTIC_FANTASY,"Haco,studio neulbom,Gones",WEDNESDAY,51,189790,9.92,8786487,348946,ONGOING,False,เจ้าหญิงเนริสถูกพี่ชายต่างมารดาและเจ้าหญิงแห่งจักรวรรดิกลั่นแกล้งและเอารัดเอาเปรียบอยู่เสมอ สุดท้ายเธอก็ถูกวางยาพิษหลังจากถูกครอบครัวบุญธรรมและสามีของเธอทารุณกรรมอย่างหนัก เธอตายด้วยความทุกข์ระทมและสาปแช่งทุกคนที่ใช้ประโยชน์จากเธอ แล้วจู่ ๆ เธอก็ได้ย้อนกลับมาเมื่อเธอมีอายุ 12 ปี เมื่อความลำเค็ญทุกอย่างได้เริ่มต้นขึ้น เนริสที่ได้รับโอกาสใหม่อีกครั้ง สาบานที่จะแก้แค้นทุกคนที่เหยียบย่ำเธอก่อนที่เธอจะตาย,th
6005,ยมราชลงทัณฑ์,ACTION,BARUNFLOWER,TUESDAY,50,40070,9.79,1321183,52193,ONGOING,False,"นรกกำลังสั่นคลอน แม่น้ำในนรกมีน้ำใสไหลรินแทนที่จะเป็นสายเลือด หม้อที่ควรจะเอาไว้ต้มเหล่าผู้วายชนม์ก็ดับสนิท ราชายอมรา ผู้พิพากษาแห่งนรก ต้องการที่จะเกษียณและไปเกิดใหม่เพื่อค้นหาเส้นทางความสุขของเขาเอง แต่เขากลับไม่สามารถลงจากบัลลังก์ของเขาได้ เนื่องจากสถานการณ์วุ่นวายที่เกิดขึ้นในนรกและ “เจ้าหนวด” ผู้สืบทอดของเขาได้หายตัวไป เพื่อที่จะได้เป็นเทพเจ้าแห่งโลกมนุษย์ เจ้าหนวดได้หายตัวไปและทำให้ทั้งโลกมนุษย์และนรกตกอยู่ความโกลาหล ยอมราตัดสินใจไปยังโลกมนุษย์เพื่อตามล่าเขา แต่เหล่าผู้วายชนม์ที่หนีออกไปจากนรกเพราะเจ้าหนวดกำลังสร้างความวุ่นวายให้กับโลก ยอมราพยายามต่อสู้เพื่อให้โลกกลับมาอยู่ในสภาพเดิมด้วยพลังของ ""บัญชีวิญญาณ"" และได้ร่วมมือกับ ""ผู้นำทาง"" ที่คอยปกป้องเหล่ามนุษย์",th
5991,ครอบครัวตัวร้ายปล่อยฉันไปเถอะ,ROMANTIC_FANTASY,"mitchu,hatti,Leehuin",THURSDAY,51,154845,9.74,6369112,250042,ONGOING,False,"เอโลดี้ ลูกนอกสมรสของครอบครัวตัวร้ายที่ไม่เคยได้รับความรักใด ๆ ทว่าอยู่มาวันหนึ่ง เธอก็สามารถจดจำอดีตในชาติที่แล้วของเธอขึ้นมาได้! สถานที่แห่งนี้ ที่ซึ่งเธอได้กลับมาเกิดใหม่ คือโลกในนิยายที่เธอเคยอ่านเมื่อชาติที่แล้ว และอีกสามปีให้หลัง เมื่อนางเอกของเรื่องปรากฏตัว เธอจะถูกครอบครัวของเธอทอดทิ้งและสังหาร ดังนั้นเธอจึงตัดสินใจเก็บหอมรอมริบและออกจากครอบครัวนี้เพื่อเอาชีวิตรอด ""อิสระงั้นเหรอ? พูดอะไรของเธอน่ะ?"" เอโลดี้ไม่เคยคาดคิดมาก่อนเลยว่า ครอบครัวของเธอนั้นจะไม่ยอมปล่อยเธอไป…",th
5990,SWEET MUD INCIDENT ร็อกพันธุ์ล้างโลก,FANTASY,Kotabull,WEDNESDAY,3,10636,9.5,230424,11434,COMPLETED,True,ยามที่โลกเสื่อมทรามจนถึงจุดต่ำสุด 4 จตุรอาชา จะลงมาจากสรวงสวรรค์เพื่อทำลายล้างโลก แต่ขณะที่จตุรอาชาสาวผู้นำพาโรคระบาดเริ่มทำภารกิจ เธอกลับได้พบเจอชายหนุ่มผู้รักในเสียงดนตรี ผู้ที่ทำให้ความตั้งใจของเธอเริ่มสั่นคลอน...,th
5989,จะอะไรนักหนากับตัวประกอบเช่นข้า,BL_GL,The little devil,MONDAY,30,154965,9.89,4984643,230069,COMPLETED,False,อยู่ ๆ จิณก็ตื่นขึ้นมาในร่างตัวประกอบของนิยายชื่อ ถังลี่หลิน ผู้มีชะตากรรมสุดอนาถ ตั้งแต่พระรองซึ่งเป็นคนรักเท คนในครอบครัวล้มหายตายจาก แถมท้ายด้วยรถม้าพระเอกชนตาย ทางออกสำหรับเรื่องนี้น่ะเหรอ ก็ต้องแก้ที่ต้นทางนะสิ เลิกรักพระรองก็จบแล้วไหม ทีนี้ก็จะได้ใช้ชีวิตอยู่บนกองเงินกองทองสบาย ๆ สักที แต่ที่ไหนได้ พอพระรองไปแล้วทำไมตัวเอกอื่นดาหน้าเข้าหาพร้อมสร้างปัญหาให้เขาไม่หยุดกันล่ะเนี่ย!?,th
5981,ร้อยคืนหนาวของข้ากับฝ่าบาท,ROMANCE,bori,SUNDAY,49,107200,9.9,5865142,137532,ONGOING,False,กษัตริย์หนุ่มและหญิงงามกำลังนั่งอยู่โดยมีม่านกั้นอยู่ระหว่างพวกเขา หญิงงามผู้นั้นกำลังอ่านหนังสือด้วยน้ำเสียงที่เย้ายวนเป็นเวลาหนึ่งร้อยคืน และทั้งสองก็ได้หลอมรวมกลายเป็นเชลยของกันและกัน กษัตริย์หนุ่มและหญิงงามเสพสมกันดั่งอยู่ในความฝัน จนกระทั่งความลับที่เคยถูกปกปิดไว้ไปถูกเปิดเผยและปลุกทุกสิ่งให้ตื่นขึ้นมา,th
5980,มังกรร้ายละลายหัวใจ,ROMANTIC_FANTASY,"manubi,Honaran,Lemon Frog",SATURDAY,2,55753,9.88,1237170,58043,ONGOING,True,'อิลเลน' ถูกใช้เพื่อเป็นเครื่องเซ่นในพิธีบูชายัญแก่ 'ลาเวส' มังกรปีศาจที่ปรากฏตัวขึ้นเพื่อทำลายจักรวรรดิ แต่ดูเหมือนว่าลาเวสจะรู้จักอิลเลนอยู่แล้ว แถมเขายังบอกด้วยอีกว่า เขาจะทำให้ความปรารถนาสามข้อของเธอเป็นจริง หนึ่งในนั้นคือให้เขาละเว้นการทำลายจักรวรรดิ แล้วเธอก็ได้ย้อนกลับไปเมื่อ 10 ปีที่แล้วตอนที่เธอยังมีอายุ 16 ปี ทว่าเมื่อได้ใช้เวลาร่วมกัน เขากลับรู้สึกว่าอิลเลนเป็นผู้หญิงที่โง่เง่ายิ่งนัก หากปล่อยเธอไว้เช่นนี้ เธอคงจะตายก่อนที่เขาจะได้แก้แค้นแน่ ๆ,th
5979,สามีที่เกลียดข้าสูญเสียความทรงจำ,ROMANTIC_FANTASY,"L.C,Sisse",TUESDAY,50,112838,9.77,3726057,148527,HIATUS,False,"'ลิลลี่ เอเวอเร็ตต์' ลูกบุญธรรมของดยุกเอเวอเร็ตต์ผู้ฉาวโฉ่ ถูกคลุมถุงชนให้แต่งงานกับ 'ธีโอดอร์ วาเลนติโน' ทายาทที่เหลืออยู่เพียงคนเดียวของตระกูลวาเลนติโน ซึ่งตกอยู่ในสถานะที่ย่ำแย่โดยมีตระกูลเอเวอเร็ตต์เป็นต้นเหตุ และด้วยเหตุนั้น จึงไม่มีทางที่เขาจะยอมรับลิลลี่ เอเวอเร็ตต์มาเป็นภรรยาของเขาโดยเด็ดขาด แต่แล้ววันหนึ่ง เขากลับสูญเสียความทรงจำของเขาไป…

""…เจ้าจะต้องเสียใจ หากความทรงจำของเขากลับคืนมา""",th
5978,My Demon,ROMANTIC_FANTASY,"CHOI A-IL,conyang",FRIDAY,33,73035,9.72,1089047,26884,HIATUS,False,นี่คือเรื่องราวของ 'โดโดฮี' ทายาทสาวตัวแม่ของตระกูลแชบอลผู้ที่ไม่เคยเชื่อใจใคร และ 'จองกูวอน' ปีศาจหนุ่มผู้สมบูรณ์แบบที่ใช้ชีวิตในฐานะเยี่ยงนักล่าวิญญาณมากว่า 200 ปี จองกูวอนมักมองมนุษย์เป็นเพียงสิ่งมีชีวิตที่ไร้ค่าและต่ำต้อย แต่ทุกอย่างก็เปลี่ยนไป เมื่อเขาสูญเสียพลังปีศาจของเขาไปหลังจากได้พบกับโดโดฮี โชคชะตาได้เล่นตลกกับพวกเขาแล้ว พลังอันเป็นนิรันดร์ของจองกูวอนได้ย้ายไปอยู่กับโดโดฮี จองกูวอนจึงต้องคอยปกป้องโดโดฮี เพื่อดิ้นรนหาวิธีนำพลังกลับของเขาคืนมา!,th
5977,สัมผัสแห่งปรารถนา,ROMANCE,"Muneki,Zigozi9",THURSDAY,2,168564,9.61,5260098,180218,HIATUS,True,วันหนึ่งปีศาจ 'ซอโดยา' ฝันว่าตนได้ร่วมรักกับหญิงคนหนึ่ง และในวันนั้นเอง เขาก็ได้พบกับ 'โซวอน' ที่โรงเรียน โดยารู้สึกได้ว่าร่างกายของเขามีปฏิกิริยาแปลก ๆ ทุกครั้งที่เขาได้สัมผัสเธอ,th
5976,แกล้งเธอมาเจอรัก,ROMANCE,"QuornQuorn,VODAUVEU,FLADA",WEDNESDAY,52,206963,9.93,8749400,262427,ONGOING,False,"คิมแทจุน ชายหนุ่มหน้าตาดี มากความสามารถ และมาจากครอบครัวที่เพียบพร้อม เส้นทางชีวิตของเขานั้นช่างราบรื่นและสุขความสบายเหมือนโรยด้วยกลีบกุหลาบ แต่ทุกอย่างก็เพอร์เฟกต์เกินไปจนเขาเริ่มรู้สึกเบื่อหน่าย วันหนึ่งเมื่อเขามีอายุได้ 30 ปี เขาได้ตัดสินใจเดินในเส้นทางที่ต่างออกไปเพื่อที่จะได้พบกับ ฮันโซอึน ลูกสาวของคนขับรถที่คร่าชีวิตพ่อแม่ของเขาไปโดยไม่ได้ตั้งใจ เขาเกลียดใบหน้าอันไร้ยางอายของเธอเป็นอย่างมาก และได้ตัดสินใจที่จะใช้ทุกวิถีทางเพื่อกลั่นแกล้งเธอ แต่ไม่ว่าเขาจะกลั่นแกล้งเธอขนาดไหน มันก็ยังไม่พอสำหรับเขา ทว่า ไม่นานนักเขาก็เริ่มรู้สึกตัวว่า มีบางอย่างแปลก ๆ ไป เมื่อเธอพูดขึ้นมาว่า ""ฉันว่า... ฉันชอบผู้อำนวยการค่ะ""",th
5975,รักระยะสุดท้าย,ROMANTIC_FANTASY,"I Rui,lobster",MONDAY,51,61499,9.05,1913639,65423,ONGOING,False,"อนาคตที่ปรากฏขึ้นในกระจกวิเศษนั้นมีแต่ความหายนะ ฉันทั้งมีลูกหนึ่งคน ป่วยเป็นโรคร้ายแรงระยะสุดท้าย และสามีของฉันยังจะเอาลูกไปให้คนอื่นเลี้ยงอีก แต่เรื่องของเรื่องคือ ตอนนี้เรายังไม่ได้แต่งงานกันด้วยซ้ำ ฉันยังมีเวลาอยู่ ฉันหลีกเลี่ยงเรื่องราวแย่ ๆ พวกนี้ได้ ""ทันทีที่ท่านโอลด์ดยุกจากไป เราเลิกกันเถอะค่ะ"" ฉันไม่เคยคิดเลยว่า คนที่เย็นชาดั่งทุ่มหิมะทางตอนเหนืออย่างนั้น จะรั้งฉันเอาไว้ แต่ทำไมตอนที่ฉันขอเลิก สายตาของเขาถึงได้เร่าร้อนขนาดนั้น?",th
5924,จันทร์เจ้า,ROMANTIC_FANTASY,The Pran,THURSDAY,27,126121,9.92,3478457,160642,HIATUS,False,"""จันทร์เจ้า"" องค์หญิงผู้โดนคำสาปปริศนา ต้องปลอมตัวเข้าไปเป็น ""มักกะลีผล"" ในป่าลับแลเพื่อแลกกับการนำผลไม้ที่รักษาตัวเองได้ออกมา ทำให้ค่อย ๆ ล่วงรู้ความลับของป่าที่อาจเกี่ยวโยงกับคำสาปของเธอ",th
5916,ยอดนักดาบผู้โอบอุ้มดารา,FANTASY,"juno,Hong Dae Ui,Q10",WEDNESDAY,52,33738,9.72,1073729,51501,ONGOING,False,"'วลาด' เด็กหนุ่มผู้ยากจนข้นแค้นและไร้อภิสิทธิ์ซึ่งใด ๆ เขามีความชื่นชมในตัวของอัศวินเป็นอย่างมาก และในวันนี้ชีวิตข้างถนนของเขากำลังจะเปลี่ยนไป เมื่อเขาเริ่มได้ยินเสียงของใครบางคนและอัศวินแห่งคณิกาได้ทำลายโลกของเขาจนหมดสิ้น…

""แม้จะไม่ใช่ท้องฟ้ายามค่ำคืนและอยู่ไกลเกินกว่าใครจะมองเห็น ขอเพียงแค่มีความตั้งใจที่จะส่องแสง ยังไงก็ต้องได้เป็นดวงดารา""",th
5911,คุณปู่จอมยุทธกับหลานสาวสุดแกร่ง,FANTASY,"Kim Myunghyun,IRON Shin",SATURDAY,53,54625,9.94,2345353,111111,ONGOING,False,"วินาทีที่ข้ากำลังจะจบชีวิตของตัวเองโดยปราศจากความรู้สึกใด ๆ วงศ์ตระกูลของข้าก็ถูกศัตรูล้างบางไปจนหมดสิ้น! ยูจินซัน ตัดสินใจที่จะมีชีวิตรอดจนกว่าหลานสาวแรกเกิดที่เหลืออยู่คนเดียวของเขา ยูซอล จะเติบโตเป็นผู้ใหญ่ ตัวเขาที่ทั้งแก่ชราและต้องกัดฟันดิ้นรนเพื่อเลี้ยงดูหลานสาวและฝึกฝนตนเองในเวลาเดียวกัน พบว่าหลานสาวของเขา ผู้เกิดมาพร้อมกับจิตวิญญาณของปรมาจารย์ผู้ยิ่งใหญ่ ได้เติบโตขึ้นมาอย่างรวดเร็วอย่างไม่น่าเชื่อ ""ไม่ต้องห่วงนะคุณปู่ ตอนนี้ข้าจะปกป้องท่านเอง!""",th
5910,เสือดาวกร้าวใจ,ROMANTIC_FANTASY,yujistar,TUESDAY,53,123984,9.77,4090792,186688,ONGOING,False,"จู่ ๆ เธอก็กลายเป็น 'เซียน่า โลเวตต์' นางร้ายแห่งนิยายแฟนตาซีสุดแปลก แถมเซียน่ายังเป็นตัวละครสุดอำมหิตที่ชอบทรมาน 'อีวาน เรฟดิลลีน' ที่ถูกตระกูลเสือดาวทอดทิ้งให้อยู่ในศูนย์พักพิงและเธอจะต้องตายด้วยน้ำมือของดยุก 'พ่อของอีวาน' ซึ่งกลับมาหาลูกชายของเขาเมื่อสายไป
เพื่อที่จะเอาชีวิตรอด เธอจึงตัดสินใจที่จะโน้มน้าวพ่อของเธอให้ปกป้องอีวานจนกว่าดยุกจะกลับมา แต่สถานการณ์ที่ไม่คาดคิดก็ได้เกิดขึ้น!",th
5909,นักเขียนตำราผู้สอบตก,FANTASY,"Team Pegasus,Barking Dog,CHOE Hyun-woo",SATURDAY,1,15025,9.18,341845,16565,ONGOING,True,ซนบิน ชายหนุ่มผู้สอบตกมาโดยตลอด รู้สึกคับข้องใจเป็นอย่างมากจากการทุจริตทุกรูปแบบในการสอบคัดเลือกขุนนาง ซาจาฮยอกที่จู่ ๆ ก็ปรากฏตัวขึ้นมาและคร่ำครวญถึงชะตากรรมของเขา ได้ขอให้ซนบินรับหน้าที่เป็นผู้บันทึกเรื่องราวต่าง ๆ ที่เกิดขึ้นในชีวิตของเขา หลังจากนั้น ทั้งสองก็ออกเดินทางไปด้วยกันทั่วโลก ชีวประวัติของซาจาฮยอกจากปลายพู่กันของซนบินจะออกมาในรูปแบบไหนกัน? และชะตากรรมของซนบินหลังจากที่เขาได้เข้าสู่โลกแห่งยุทธภพจะเป็นอย่างไรกันนะ?,th
5908,ร่องรอยแห่งความว่างเปล่า,BL_GL,"Team Chic Novel,Haesong,jinzo",FRIDAY,2,71410,9.67,2650180,97068,COMPLETED,True,เมื่ออายุครบ 13 ชันษา รัชทายาทอีซอโยได้เข้าร่วมพิธีหยดเลือด ผลปรากฏว่าเลือดของพระองค์ไม่เป็นทั้งหยินและหยาง จึงถูกขับไล่ออกจากวังเป็นสามัญชน อีซอโยหายตัวไปพร้อมกับคำสัญญาของเขากับนารือเย ผู้เป็นน้องชายต่างสายเลือด ว่าทั้งคู่จะเป็นหยินและหยางให้กันและกัน แต่ชีวิตกลับตาลปัตรเมื่อนารือเยปรากฏตัวอีกครั้งในฐานะจักรพรรดิที่มีทุกสิ่งทุกอย่างที่เขาถูกพรากไป นารือเยเข้าหาเขาและทวงสัญญาครั้งยังเด็ก... ยุนซอโยผู้ที่เกิดใหม่อีกครั้งในอนาคตอันแสนไกลพร้อมกับความทรงจำในอดีตชาติของตน เขาบังเอิญได้พบควอนชาฮอน เพื่อนที่มีหน้าตาเหมือนกับนารือเยแต่นิสัยแตกต่างกันอย่างสิ้นเชิง เขาพยายามผลักไสควอนชาฮอนออกจากชีวิตในชาตินี้ แต่กลับกลายเป็นว่า...!,th
5907,เจ้าสาวอสูรไร้ใจ,ROMANTIC_FANTASY,"Kim Seunghyuk,Na Yang,Herb Park",THURSDAY,54,116476,9.62,3673608,151724,ONGOING,False,"แกรนด์ดยุกลุค สเตตัน ผู้ที่เพียบพร้อมด้วยที่ดินศักดินากว้างใหญ่ไพศาลและทรัพย์สมบัติมากมาย ขอฉันแต่งงาน! แต่ทำไมถึงเป็นฉันล่ะ? คนธรรมดาที่มาจากครอบครัวไร้ศักดินาเนี่ยนะ ยิ่งไปกว่านั้น ยังมีข่าวลือที่น่าสะพรึงกลัวมาจากเมืองหลวงอีกด้วยว่า ""ดยุกแห่งสเตตันคืออสูรไร้ใจที่ไม่มีทั้งเลือดและน้ำตา""",th
5906,ทายาทผู้ยิ่งใหญ่แห่งจักรวรรดิ,ROMANTIC_FANTASY,"HANGANG,fairydragon",WEDNESDAY,52,103719,9.28,3398542,115187,HIATUS,False,"เอสเทลใช้ชีวิตของเธออย่างยากลำบาก ผู้คนต่างแสดงท่าทีรังเกียจเดียดฉันท์ เพราะโรคผิวเผือกที่ทำให้ร่างกายของเธอมีสีผิวซีดจางกว่าคนทั่วไป วันหนึ่ง หลังจากที่ ""เซเรีย"" ปรากฏตัวขึ้น เอสเทลก็ระลึกได้ว่าตัวเธอนั้นไม่ได้อยู่ในโลกแห่งความจริง แต่กลับเป็นโลกของนิยาย… เธอถูกไล่ออกจากบ้าน หลังจากที่มีการเปิดเผยความจริงที่ว่า เธอถูกสลับตัวกับลูกของสาวใช้มาตั้งแต่เด็ก ทว่าด้วยความช่วยเหลือของพี่น้องตระกูลวาลัว เธอจึงรอดตาย และได้ตกหลุมรักคลอดด์ พระเอกนิยายที่ถูกกำหนดไว้ให้คู่กับเซเรีย ซึ่งเป็นนางเอกของเรื่อง",th
5905,เกิดอีกทีเป็นว่าที่ประมุขลัทธิมาร,FANTASY,"Jeon madu,zaemu,eunho",TUESDAY,55,47089,9.82,1409446,55919,ONGOING,False,"""ยางจากัก"" บุตรชายแห่งผู้นำภาคียุทธภพและปรมาจารย์ด้านวรยุทธ์ถูกลอบวางยาพิษหลังจากเข้าไปพัวพันกับความขัดแย้งทางการเมืองของยุทธภพ ขณะที่เขาคิดว่าตัวเองตายแล้วนั้น เขาก็รู้สึกตัวขึ้นและพบว่าตัวเองได้เข้ามาอยู่ในร่างของรองประมุขลัทธิมาร ชายหนุ่มที่เรียกได้ว่าชั่วช้าสามานย์และมากไปด้วยตัณหาแบบสุด ๆ",th
5904,ข้าต้องไม่ใช่พระชายา!,ROMANTIC_FANTASY,"KITROW,Jeonghyeon",MONDAY,55,31816,9.96,1262931,65530,ONGOING,False,"ฮวาย็องถูกบังคับให้เข้าร่วมพิธีคัดเลือกพระชายาขององค์รัชทายาทเพราะน้องสาวของเธอ และเธอก็ได้วางแผนที่จะทำให้ตัวเองถูกเขี่ยออกจากตำแหน่ง!
แต่ทว่าทุกอย่างกลับไม่ได้เป็นไปตามที่เธอคิด เพราะฮวาย็องมีเรื่องให้ต้องพัวพันกับองค์รัชทายาทชินย็องอย่างไม่หยุดหย่อน และเรื่องที่น่ากลุ้มใจมากที่สุดสำหรับเธอเลยก็คือ เธอได้กลายเป็นหนึ่งในผู้ท้าชิงที่โดนใจพระพันปีหลวงและจักรพรรดินีแบบสุด ๆ ไปเลย",th
5901,เทพมังกรคลั่งรัก,BL_GL,O2BOX,THURSDAY,41,213727,9.89,6940532,323147,ONGOING,False,"ชาติที่แล้วตามเทียวไล้เทียวขื่อตัวร้ายระดับลาสต์บอสในนิยายแทบตาย สุดท้ายถูกอีกฝ่ายเกลียดไม่พอ ตัวเองยังจะมาตายอนาถ แล้วไหงมาชาตินี้ เจ้ามังกรจอมหื่นนั่นถึงได้มาตามคลั่งรักเขาอยู่ได้นะ!? ""ไคเร็น"" ไม่คาดคิดว่าความดันทุรังไล่ตามความรู้สึกของตัวเอง จะทำให้ความสัมพันธ์ของเขากับเทพอารักษ์ผมสีเงินย่ำแย่ ขณะที่เขาได้แต่เฝ้ามอง ""อาคิเลียส"" แสดงความจงรักภักดีต่อผู้เป็นนายตัวจริงอย่างน้องสาวของตน อีกฝ่ายก็แสดงออกอย่างชัดเจนว่าไม่คิดแม้แต่จะชายตามอง เพราะเขาเป็นคนไร้เวท และเต็มไปด้วยเล่ห์เพทุบายอย่างนั้นหรือ ถึงได้ถูกรังเกียจ พอปลงตกและปล่อยวางได้ เขากลับต้องย้อนมาในอดีตเสียอย่างนั้น! ""ท่านไคเร็น...หากท่านต้องการ ไม่ว่าจะนรกหรือสวรรค์ ข้าก็จะนำมาให้ท่าน"" ""..."" นี่เขาได้ยินอะไรผิดไปหรือเปล่า เทพมังกรสีเงินผู้เย่อหยิ่งกลับมาคุกเข่าอ้อนวอนเรียกร้องความสนใจจากเขา หรือว่า...นอกจากเขาจะย้อนกลับมาในอดีตแล้ว สมองของเจ้ามังกรก็ย้อนกลับด้วยเหมือนกัน! #เทพมังกรคลั่งรัก",th
5900,ถ้าไม่ร้อง ก็จงอ้อนวอนซะ,ROMANTIC_FANTASY,"VAN JI,Solche",MONDAY,24,246705,9.85,6236428,208318,HIATUS,False,ผลงานชิ้นโบแดงแห่งตระกูลเฮอร์ฮาร์ด นายน้อยแห่งเมืองอาร์วิสที่งดงามราวกับสรวงสวรรค์ นักล่านกผู้มีโฉมงาม “แมทเธียส ฟอน เฮอร์ฮาร์ด” และนกแสนสวยของเขาที่ครอบงำ กลืนกิน และทำลายชีวิตอันแสนสมบูรณ์แบบของเขา “เลย์ลา เลเวลีน” ในเมืองอาร์วิส ป่าสวรรค์ที่กลายเป็นเพียงกรงนกธรรมดา ๆ เรื่องราวอันน่าตื่นตาตื่นใจของความรัก ความเกลียดชัง การให้อภัย และการง้องอนกำลังจะได้รับการเปิดเผยออกมาให้ทุกคนได้รับรู้,th
5899,นักฆ่าย้อนวัย,ACTION,"Kim Junghyun,Lim Lina",SUNDAY,55,435832,9.95,20777346,849282,ONGOING,False,"นักฆ่าวัยเก๋าถูกทรยศและได้กลับมาอยู่ในร่างวัยเยาว์ของเขา!
""ไม่มีใครจำฉันได้เลยงั้นเหรอ?! ถ้างั้น ฉันนี่แหละ นักฆ่าที่เก่งที่สุดในตอนนี้!""",th
5898,เทพเสือจางซาน,ROMANTIC_FANTASY,"Ryoung,Seoru",FRIDAY,51,214131,9.28,7819175,332472,COMPLETED,False,"""ฮงชีอา"" สาวน้อยผู้อับโชค ไม่มีทั้งความรัก ไม่มีทั้งเงิน ไม่มีแม้กระทั่งครอบครัว แต่อยู่มาวันหนึ่งเธอก็บังเอิญได้พบและทำสัญญากับเสือจางซาน หลังจากนี้ ชีวิตของชีอาจะเปลี่ยนไปแค่ไหนกันนะ?",th
5864,Fate/Zero [รายเล่ม],FANTASY,"SHINJIRO,NITROPLUS,TYPE-MOON",MONDAY,1,1306,9.1,15112,92,COMPLETED,False,"สงครามจอกศักดิ์สิทธิ์ นั่นคือการต่อสู้แบบแบทเทิลรอยัลที่วิญญาณวีรชนหรือเซอร์วอนท์ซึ่งมาสเตอร์ทั้ง 7 อัญเชิญมา เดิมพันชีวิตเข้าห่ำหั่นกันเพื่อช่วงชิง “จอกศักดิ์สิทธิ์"" ซึ่งเป็นเครื่องมือดลบันดาลความปรารถนาทั้งปวง เพื่อทำความปรารถนาอันแรงกล้าของตัวเองให้เป็นจริง เอมิยะ คิริซึงุ บุรุษผู้มีฉายาว่า “มือสังหารจอมเวท” จึงได้เดิมพันทุกสิ่งเข้าร่วมสงครามช่วงชิงจอกศักดิ์สิทธิ์พร้อมกับ “เซเบอร์” วิญญาณวีรชนที่อัญเชิญมา แต่ทว่า... เรื่องราวแห่งโชคชะตาอันยิ่งใหญ่ที่เชื่อมโยงไปถึงความหวังของ “Fate/stay night” ได้เปิดฉากขึ้นแล้ว ณ บัดนี้!",th
